date,rub_to_usd
2017-01-25,59.288843
2017-04-19,56.031783
2013-07-09,33.240929
2021-04-12,77.3245
2014-04-21,35.450525
2018-03-08,56.799436
2017-08-20,59.233271
2017-08-18,59.233271
2017-08-19,59.233271
2006-08-07,26.689289
2006-09-06,26.653405
2006-08-23,26.77803
2006-09-21,26.682576
2011-07-01,27.909705
2011-07-02,27.909705
2011-07-03,27.909705
2014-04-14,35.743464
2015-10-18,61.350897
2018-11-09,66.90007
2019-02-26,65.562104
2015-10-16,61.350897
2018-11-11,66.90007
2015-10-17,61.350897
2018-11-10,66.90007
2008-05-06,23.702369
2011-04-15,28.166574
2011-04-16,28.166574
2011-04-17,28.166574
2017-03-07,57.972587
2021-01-13,73.873412
2020-02-11,64.108678
2015-12-22,71.189407
2016-01-20,78.390727
2006-11-14,26.656782
2005-05-11,27.963165
2012-11-21,31.308725
2018-01-08,56.998671
2021-12-12,73.423023
2010-02-18,30.292029
2005-05-24,28.11585
2009-06-28,31.062976
2009-06-26,31.062976
2009-06-27,31.062976
2021-05-08,73.719139
2021-05-07,73.719139
2022-05-12,65.09465
2021-12-18,74.12884
2022-01-14,76.174189
2019-11-11,63.783705
2017-05-18,56.753227
2019-10-21,63.865902
2022-05-04,66.915321
2009-11-26,29.300474
2020-08-03,73.051014
2020-11-11,77.082471
2007-09-23,25.03832
2007-09-21,25.03832
2007-09-22,25.03832
2022-06-13,57.714077
2015-02-09,67.12489
2019-03-07,65.951918
2022-04-11,83.494801
2018-12-22,68.282273
2015-02-04,65.093218
2018-12-21,68.282273
2018-12-23,68.282273
2021-12-28,73.6424
2019-02-17,66.658699
2019-02-15,66.658699
2019-02-16,66.658699
2007-03-27,25.96633
2021-11-01,71.621346
2013-10-10,32.332396
2007-06-05,25.81213
2022-01-20,76.618261
2012-08-17,31.886632
2012-08-18,31.886632
2012-08-19,31.886632
2009-09-14,30.749915
2010-11-11,30.596254
2019-12-16,62.828479
2016-02-22,75.773103
2014-10-07,39.719279
2021-02-24,73.514188
2009-11-20,28.988092
2009-11-21,28.988092
2009-11-22,28.988092
2015-03-16,62.317497
2019-05-07,65.300839
2021-11-25,74.550161
2019-12-31,62.002589
2015-09-28,65.21514
2017-06-12,56.966435
2015-05-07,50.650295
2011-07-08,27.882144
2011-07-10,27.882144
2011-07-09,27.882144
2010-02-11,30.116138
2014-05-22,34.261804
2013-10-21,31.124836
2013-12-25,32.628417
2014-02-27,36.026897
2011-02-22,29.145447
2012-09-01,32.530094
2012-08-31,32.530094
2012-09-02,32.530094
2020-12-29,73.769827
2015-12-03,66.288608
2021-04-28,74.402
2016-07-18,63.316113
2008-01-31,24.426505
2011-07-12,28.22007
2006-10-22,26.844245
2006-10-20,26.844245
2005-05-14,27.972416
2005-05-13,27.972416
2006-10-21,26.844245
2005-05-15,27.972416
2006-10-25,26.846861
2015-12-21,69.573873
2021-03-19,74.251396
2021-03-20,74.251396
2013-04-13,30.829127
2013-04-14,30.829127
2013-04-12,30.829127
2010-12-23,30.591536
2007-11-03,24.652747
2007-12-26,24.630729
2007-11-02,24.652747
2007-11-04,24.652747
2015-03-24,58.747282
2020-05-01,74.330014
2009-03-09,35.647627
2006-05-03,27.213816
2014-07-29,35.522137
2010-09-28,30.614629
2008-10-21,26.7001
2020-07-26,71.685241
2011-06-19,28.082823
2011-06-17,28.082823
2011-06-18,28.082823
2009-01-16,31.973668
2009-03-28,33.615633
2009-03-29,33.615633
2009-01-17,31.973668
2009-01-18,31.973668
2009-03-27,33.615633
2013-06-20,32.533027
2010-05-11,30.37498
2008-10-24,27.156374
2008-10-25,27.156374
2008-10-26,27.156374
2017-04-13,56.572111
2020-06-26,69.779499
2020-06-27,69.779499
2022-07-01,56.760157
2018-06-21,63.588393
2022-09-13,60.342322
2015-09-24,65.352726
2016-02-09,77.740483
2005-05-04,27.795367
2007-01-22,26.532046
2018-02-05,56.461477
2008-11-18,26.882013
2010-09-18,31.332288
2010-09-17,31.332288
2010-09-19,31.332288
2020-01-14,61.174749
2019-12-12,63.297593
2016-06-01,66.369432
2020-03-23,79.547971
2015-07-21,57.006461
2009-04-05,33.14093
2010-04-05,28.689673
2009-04-03,33.14093
2009-04-04,33.14093
2011-09-01,28.904348
2009-12-28,29.743165
2009-01-20,33.150795
2012-01-23,30.624913
2020-06-29,70.150833
2016-01-26,79.378421
2020-08-16,72.876193
2015-11-05,62.512882
2010-05-19,30.57129
2010-05-17,30.346486
2010-06-19,30.923102
2010-06-18,30.923102
2010-06-20,30.923102
2013-12-23,32.223424
2021-03-12,73.260023
2005-12-07,28.96228
2009-08-22,31.539767
2009-08-23,31.539767
2009-08-21,31.539767
2012-11-06,31.593579
2006-06-07,26.834088
2017-05-08,58.166712
2015-08-10,62.367077
2007-10-09,24.98405
2019-07-25,63.278586
2011-12-13,31.041682
2007-01-03,25.350922
2010-04-27,29.41151
2021-01-02,73.944989
2009-07-23,31.153499
2009-12-01,28.396554
2011-09-19,30.726589
2021-08-21,74.257142
2022-02-24,84.686855
2006-06-20,27.039479
2006-06-26,27.035507
2022-06-10,57.593181
2008-09-01,24.719726
2019-05-02,64.757611
2016-09-02,65.881618
2016-09-04,65.881618
2016-09-03,65.881618
2012-07-25,32.805837
2005-09-28,28.467916
2010-05-20,31.204023
2007-05-20,25.827869
2007-05-19,25.827869
2007-05-18,25.827869
2021-04-24,74.872099
2005-06-23,28.731399
2017-09-09,56.941475
2017-09-08,56.941475
2017-09-10,56.941475
2014-12-23,55.757199
2012-10-02,31.192427
2014-08-13,36.187416
2012-06-13,33.014314
2006-10-14,25.914194
2006-10-15,25.914194
2006-10-13,25.914194
2012-06-26,33.242463
2008-11-19,27.157857
2018-10-15,66.172712
2015-08-26,68.736473
2021-08-01,73.06096
2021-05-25,73.556435
2021-11-05,71.106726
2021-12-10,73.424164
2009-12-18,30.530629
2009-12-19,30.530629
2009-12-20,30.530629
2005-04-21,27.741243
2012-02-15,30.064489
2010-10-05,30.493272
2007-08-29,25.626006
2007-08-09,25.464385
2011-02-23,29.247184
2018-06-19,63.400052
2018-05-03,64.05213
2014-03-17,35.901459
2017-06-29,59.300097
2019-09-02,66.637282
2013-08-13,32.972391
2022-04-22,77.28976
2005-09-06,28.275004
2014-10-08,39.843622
2017-12-27,57.707624
2014-10-20,40.776314
2016-12-28,60.154751
2008-04-17,23.391397
2021-01-26,75.093079
2021-03-16,72.8876
2021-01-20,73.454195
2011-04-19,28.317421
2021-01-18,74.080009
2010-11-09,30.931291
2007-11-08,24.449969
2011-05-24,28.485716
2020-08-30,74.132078
2013-12-08,32.989466
2013-12-07,32.989466
2013-12-06,32.989466
2014-01-14,33.22019
2018-03-05,56.869428
2014-12-09,53.405847
2012-06-25,33.231775
2018-10-11,66.938351
2022-07-07,60.006906
2007-12-11,24.46028
2011-12-24,30.721584
2011-12-23,30.721584
2011-12-25,30.721584
2013-04-22,31.645757
2012-01-04,30.936351
2007-09-12,25.358786
2020-07-30,73.356496
2013-09-11,32.950324
2009-04-29,33.097693
2013-08-14,33.045379
2011-02-03,29.385946
2011-06-14,27.877991
2009-05-20,31.427939
2020-09-08,76.2858
2019-08-05,65.171948
2015-06-08,56.027638
2014-02-20,35.757247
2020-01-03,61.703339
2019-05-29,64.645958
2020-01-05,61.703339
2020-01-04,61.703339
2019-05-22,64.306687
2013-09-20,31.679917
2013-09-21,31.679917
2013-09-22,31.679917
2012-04-26,29.302652
2022-04-18,81.080795
2020-08-24,74.640991
2009-09-20,30.230565
2009-09-19,30.230565
2007-12-12,24.421718
2009-09-18,30.230565
2009-09-29,30.067914
2006-04-23,27.513978
2006-04-21,27.513978
2006-04-22,27.513978
2005-08-31,28.237582
2020-10-11,76.763868
2010-09-29,30.411908
2007-01-10,26.541731
2014-09-16,38.265301
2007-01-25,26.535549
2007-01-17,26.551777
2007-11-14,24.478498
2008-02-18,24.582935
2021-04-06,77.175484
2014-07-15,34.302085
2010-10-02,30.573337
2010-10-01,30.573337
2008-10-13,25.605491
2010-10-03,30.573337
2021-10-18,71.273854
2011-07-06,27.943721
2011-06-01,27.883698
2011-09-06,29.562042
2009-06-09,30.927469
2022-09-15,59.858786
2005-08-03,28.435347
2018-02-21,56.537333
2015-08-12,62.67207
2008-05-17,23.674019
2008-05-18,23.674019
2008-05-16,23.674019
2016-05-18,64.34597
2019-03-26,64.044715
2016-05-17,64.923029
2020-05-18,73.46748
2018-02-12,58.51922
2021-09-29,72.808887
2007-03-12,26.158629
2013-07-11,32.07939
2010-08-31,30.729354
2012-06-04,33.565393
2011-08-19,29.099763
2011-08-21,29.099763
2011-08-20,29.099763
2010-12-29,30.426945
2019-11-19,63.889541
2016-07-19,62.722543
2019-08-01,63.606395
2017-11-05,58.237695
2018-07-05,63.364088
2017-11-04,58.237695
2017-11-03,58.237695
2016-01-05,72.529738
2020-10-27,77.266298
2019-09-20,63.71011
2015-07-07,56.52774
2019-09-22,63.71011
2019-09-21,63.71011
2005-07-28,28.588032
2020-01-27,62.144853
2016-02-27,75.316372
2016-02-26,75.316372
2016-02-28,75.316372
2014-02-01,34.953094
2014-01-22,33.962387
2014-02-02,34.953094
2013-10-15,32.297441
2014-01-31,34.953094
2017-12-17,58.837282
2017-12-15,58.837282
2017-12-16,58.837282
2020-09-23,76.811128
2021-04-02,76.435799
2014-07-30,35.735888
2008-12-01,27.552901
2005-05-25,27.962537
2006-07-19,26.950552
2012-09-12,31.6953
2006-05-11,26.97479
2014-06-07,34.666667
2009-03-19,33.284878
2014-06-08,34.666667
2014-06-06,34.666667
2009-07-04,31.222636
2009-07-05,31.222636
2009-07-03,31.222636
2009-12-27,29.661782
2009-12-25,29.661782
2009-12-26,29.661782
2012-10-15,31.127559
2017-09-13,57.634656
2022-09-08,60.744046
2022-03-12,133.999159
2022-03-15,106.502431
2011-02-09,29.324429
2015-12-27,69.561623
2016-07-25,64.454421
2015-12-25,69.561623
2015-12-26,69.561623
2013-01-02,30.585316
2012-04-25,29.341415
2006-12-29,25.218821
2006-12-30,25.218821
2006-12-31,25.218821
2022-05-25,60.337341
2018-08-27,67.065156
2011-09-26,31.257843
2016-03-10,71.0637
2015-07-24,57.637183
2015-07-26,57.637183
2015-07-25,57.637183
2018-01-09,57.125313
2017-08-30,59.006182
2018-10-10,66.196228
2020-12-14,73.82802
2013-03-27,30.888569
2020-12-11,73.150001
2015-05-01,51.221132
2015-05-02,51.221132
2015-05-03,51.221132
2009-08-10,31.772981
2020-01-09,61.281832
2021-01-11,74.607588
2018-12-20,67.38806
2016-04-04,67.671027
2017-08-02,60.195665
2017-07-05,59.263644
2016-04-20,65.43037
2021-04-17,75.608899
2006-02-08,28.208943
2007-03-07,26.165111
2013-04-17,31.129828
2016-06-10,63.765709
2016-06-11,63.765709
2016-06-12,63.765709
2009-03-31,33.867744
2021-01-03,74.108816
2021-06-25,72.210999
2021-01-06,73.923011
2012-06-22,33.1203
2012-06-24,33.1203
2012-06-23,33.1203
2021-11-24,74.930233
2007-01-05,25.518675
2007-01-07,25.518675
2005-04-26,27.751251
2007-01-06,25.518675
2008-07-17,23.221493
2011-12-29,31.224569
2009-02-07,35.966968
2009-02-06,35.966968
2009-02-08,35.966968
2019-06-21,62.906339
2019-03-25,64.544706
2019-06-13,64.799044
2019-06-23,62.906339
2019-06-22,62.906339
2020-03-17,74.594733
2007-07-29,25.600616
2007-04-24,25.693752
2007-07-27,25.600616
2007-07-28,25.600616
2009-05-14,31.98878
2018-09-05,68.147061
2016-06-06,64.940534
2014-09-15,36.895293
2012-01-02,31.394136
2011-03-18,28.609563
2011-03-19,28.609563
2011-03-20,28.609563
2022-06-07,61.699627
2021-10-13,71.981274
2017-07-28,59.238258
2018-05-28,62.16554
2017-07-29,59.238258
2017-07-30,59.238258
2022-01-13,76.317331
2009-05-12,31.912056
2013-11-23,33.001633
2013-11-24,33.001633
2013-09-25,31.910184
2013-11-22,33.001633
2021-01-09,74.083588
2005-09-21,28.35501
2009-06-02,30.387309
2020-02-17,63.623409
2006-01-24,28.037505
2012-11-30,30.891398
2012-09-22,31.318329
2012-10-24,31.395869
2012-09-23,31.318329
2012-12-02,30.891398
2012-12-01,30.891398
2012-09-21,31.318329
2020-05-27,70.845098
2010-03-13,29.257734
2010-03-14,29.257734
2010-03-12,29.257734
2006-10-07,26.87377
2006-10-08,26.87377
2006-10-06,26.87377
2021-06-15,72.266126
2011-05-05,27.374309
2013-01-17,30.345497
2013-09-02,32.563598
2012-01-30,29.379543
2022-08-28,60.251453
2011-11-03,30.730241
2010-10-25,29.737163
2022-08-25,59.856132
2012-07-02,32.490557
2022-07-26,57.895611
2013-06-14,32.095003
2013-02-11,30.159485
2013-06-16,32.095003
2013-06-15,32.095003
2014-08-14,35.995437
2013-08-15,33.076297
2013-07-30,32.77503
2010-01-07,29.854658
2021-06-13,72.111959
2005-05-31,28.304355
2018-11-19,66.044419
2015-08-31,63.859194
2008-08-23,24.362912
2008-08-22,24.362912
2008-08-24,24.362912
2012-02-02,29.551405
2014-08-27,36.061579
2007-03-01,26.173121
2009-12-31,29.766804
2020-05-19,72.6492
2017-09-14,57.862333
2020-09-22,76.05592
2019-08-21,66.457019
2016-11-03,63.502793
2011-03-07,27.450861
2009-03-15,34.508198
2006-05-12,26.827533
2006-05-14,26.827533
2006-05-13,26.827533
2009-03-14,34.508198
2009-03-13,34.508198
2020-07-21,70.715379
2011-12-07,30.339994
2022-03-18,107.399941
2005-05-12,28.067976
2012-06-21,32.570617
2012-06-20,32.340904
2005-05-18,27.878716
2008-06-08,23.51663
2008-07-10,23.351916
2008-05-23,23.524929
2008-06-06,23.51663
2008-05-24,23.524929
2008-05-25,23.524929
2008-06-07,23.51663
2021-03-13,73.259996
2006-04-08,27.710624
2006-04-07,27.710624
2006-04-09,27.710624
2013-10-09,32.184954
2008-10-09,25.73452
2006-02-17,28.082398
2006-02-18,28.082398
2017-12-29,57.601993
2017-12-30,57.601993
2017-12-31,57.601993
2006-02-19,28.082398
2014-03-04,36.490209
2009-12-14,30.051375
2016-10-03,62.813885
2012-10-01,31.186744
2008-10-28,26.219845
2006-08-31,26.753064
2007-09-14,25.289019
2007-09-16,25.289019
2007-09-15,25.289019
2006-07-18,27.038074
2012-08-28,31.883379
2005-09-11,28.284586
2005-09-09,28.284586
2005-09-10,28.284586
2015-08-20,66.262277
2015-05-28,51.966422
2019-10-01,65.212385
2016-10-30,62.721284
2016-10-29,62.721284
2016-10-28,62.721284
2008-03-11,23.845652
2018-04-10,60.64957
2021-08-16,73.268243
2018-09-24,66.406433
2009-09-23,30.053986
2008-08-27,24.606818
2011-01-26,29.653588
2011-09-14,30.235204
2020-12-02,75.134429
2009-10-26,29.088481
2010-06-22,30.946151
2008-06-16,23.675197
2020-05-22,71.403079
2016-02-29,75.496979
2022-08-09,61.865738
2008-12-30,28.887129
2011-10-31,29.191726
2011-01-30,29.563069
2011-01-28,29.563069
2011-01-29,29.563069
2020-07-10,70.732497
2007-06-21,25.425638
2006-12-10,24.973496
2006-12-09,24.973496
2006-12-08,24.973496
2006-07-25,26.852352
2022-02-07,75.344626
2012-09-27,31.302593
2013-05-16,31.421674
2006-06-14,27.026727
2021-10-27,70.631606
2017-10-10,58.295265
2018-07-23,63.369358
2017-10-09,58.130983
2005-12-01,28.823028
2021-02-16,73.621285
2020-05-08,74.046628
2018-10-30,65.81839
2019-03-04,65.801424
2006-05-24,26.994677
2006-05-10,27.067481
2006-07-31,26.679975
2008-12-04,27.154611
2011-04-18,27.582738
2007-12-17,24.695067
2007-09-18,25.238913
2008-12-31,29.966094
2008-09-15,25.488822
2011-05-18,27.300932
2006-04-17,27.373103
2020-03-24,79.455458
2012-02-19,30.060943
2012-02-06,29.52731
2012-02-18,30.060943
2012-02-17,30.060943
2012-04-17,29.604479
2010-12-25,30.509103
2010-12-26,30.509103
2010-12-24,30.509103
2021-03-17,73.698606
2018-01-10,56.892028
2005-07-06,28.796211
2013-01-27,30.070836
2013-01-25,30.070836
2013-01-26,30.070836
2015-09-25,66.062081
2017-05-24,56.465068
2015-09-26,66.062081
2015-03-03,62.557027
2015-09-27,66.062081
2013-07-31,32.885564
2011-09-23,32.078184
2009-03-24,33.454343
2011-02-15,29.288258
2011-09-24,32.078184
2010-03-29,29.474
2011-09-25,32.078184
2016-11-17,64.356402
2020-01-08,62.004393
2019-05-23,64.37203
2020-03-16,72.661856
2014-05-13,34.989823
2008-04-02,23.572522
2021-11-22,74.786632
2010-02-15,30.225686
2021-09-13,72.644587
2011-09-28,31.73568
2009-03-21,33.383449
2009-03-20,33.383449
2009-03-22,33.383449
2013-03-13,30.72354
2013-04-09,31.207
2008-01-11,24.347059
2008-01-12,24.347059
2008-01-13,24.347059
2011-08-07,28.30895
2011-08-05,28.30895
2011-08-06,28.30895
2017-03-13,58.878859
2009-12-02,29.315328
2017-02-04,59.021371
2016-12-08,63.212228
2017-02-05,59.021371
2017-02-03,59.021371
2006-07-15,25.911104
2008-11-17,26.875593
2010-07-10,30.870057
2010-07-11,30.870057
2006-07-16,25.911104
2006-07-14,25.911104
2010-07-09,30.870057
2007-10-16,24.916414
2010-01-04,30.297421
2007-02-27,26.110187
2016-11-27,64.514486
2016-11-26,64.514486
2016-11-25,64.514486
2018-08-29,67.79403
2016-04-25,66.110913
2018-07-30,62.733619
2012-01-11,30.986041
2021-03-26,76.013768
2021-03-27,76.013768
2007-05-08,25.75733
2014-06-11,34.283583
2012-03-22,29.247825
2007-01-01,25.178758
2009-12-24,29.043448
2017-12-03,58.467137
2017-12-01,58.467137
2017-12-02,58.467137
2021-10-02,72.655975
2020-04-13,73.779658
2007-11-12,24.603415
2011-08-30,28.762806
2010-01-13,29.482925
2011-07-13,28.381631
2007-09-19,25.165008
2012-08-02,32.345233
2018-04-25,61.538436
2021-07-10,74.416097
2013-03-15,30.736781
2013-03-17,30.736781
2013-03-16,30.736781
2007-04-14,25.813401
2007-05-11,25.815472
2007-05-13,25.815472
2007-04-15,25.813401
2007-04-13,25.813401
2007-05-12,25.815472
2014-09-08,36.937235
2012-11-29,31.063383
2016-05-31,65.247399
2022-05-31,62.716342
2010-07-04,31.081616
2005-05-23,28.012887
2012-06-08,32.25702
2010-07-03,31.081616
2010-07-02,31.081616
2012-06-10,32.25702
2012-06-09,32.25702
2018-04-03,57.598877
2022-04-14,82.610919
2014-11-28,48.89135
2014-11-29,48.89135
2014-11-30,48.89135
2017-05-30,56.524845
2015-07-13,55.977626
2019-11-05,63.473448
2019-10-23,63.666816
2006-10-03,26.746761
2007-02-14,26.228311
2012-03-08,29.638356
2012-01-31,29.619026
2010-12-14,30.694438
2020-07-02,70.496998
2015-03-10,60.827102
2009-11-25,28.695003
2014-10-01,39.545534
2012-06-17,32.518609
2012-06-15,32.518609
2012-06-16,32.518609
2018-11-13,67.79489
2019-05-14,65.293332
2008-02-07,24.787623
2011-06-30,27.923199
2016-06-02,66.738761
2021-11-18,73.082969
2010-08-24,30.748397
2005-05-19,27.969925
2015-01-05,59.024108
2017-09-23,57.940733
2017-09-24,57.940733
2017-09-22,57.940733
2020-07-01,70.89005
2017-11-11,59.316219
2017-11-10,59.316219
2017-11-12,59.316219
2020-12-20,73.438853
2016-08-05,65.288909
2016-08-07,65.288909
2015-07-01,55.180512
2016-08-06,65.288909
2018-11-01,65.752408
2020-03-11,71.372272
2016-05-16,65.460369
2018-04-19,60.861944
2017-08-13,59.832625
2017-12-11,59.213934
2017-08-12,59.832625
2017-08-11,59.832625
2008-07-22,23.27381
2008-03-20,23.783189
2016-10-11,61.943721
2014-12-22,58.26321
2010-12-13,31.015079
2019-02-18,66.492654
2016-08-22,67.161622
2005-10-03,28.695543
2016-12-15,61.469279
2005-10-29,28.59995
2005-10-28,28.59995
2005-10-30,28.59995
2006-03-15,27.746666
2020-06-18,69.890685
2022-01-27,78.151347
2009-12-08,30.649656
2020-10-02,78.1926
2018-04-27,62.693229
2018-04-28,62.693229
2018-04-29,62.693229
2019-09-05,66.229271
2019-10-16,64.292071
2019-11-12,63.860535
2006-01-27,28.075079
2006-01-28,28.075079
2005-07-14,28.617496
2006-01-29,28.075079
2016-02-05,76.052411
2016-02-06,76.052411
2016-02-07,76.052411
2022-06-15,57.254726
2008-10-16,25.749666
2013-11-14,32.630022
2020-05-12,73.634719
2015-04-09,53.635327
2008-01-09,24.106656
2008-01-16,24.466721
2010-11-22,30.18408
2011-10-18,30.979336
2007-04-02,25.966343
2007-11-06,24.561247
2009-11-02,29.285163
2008-01-24,24.447001
2013-06-09,32.069379
2013-06-07,32.069379
2013-06-08,32.069379
2021-11-30,74.175729
2007-04-11,25.893601
2013-11-13,32.891741
2022-03-28,97.955641
2021-03-29,75.6886
2014-07-24,34.807027
2010-01-27,30.331765
2007-10-21,24.778555
2007-10-20,24.778555
2007-10-19,24.778555
2011-05-30,27.27845
2016-05-05,66.3503
2019-01-01,69.54407
2005-10-08,28.520198
2005-10-07,28.520198
2005-10-09,28.520198
2019-11-20,63.859657
2019-12-23,62.151264
2020-11-15,77.447966
2014-05-17,34.731773
2014-05-18,34.731773
2014-05-16,34.731773
2006-07-04,26.855356
2006-05-15,27.083659
2019-06-12,64.585172
2014-06-27,33.660104
2014-06-28,33.660104
2014-06-29,33.660104
2007-08-13,25.477117
2022-04-01,85.676825
2014-03-16,36.547566
2014-03-15,36.547566
2007-09-17,25.324919
2014-03-14,36.547566
2009-06-22,31.226181
2020-03-19,80.900566
2006-12-19,26.280003
2007-07-11,25.019122
2017-04-28,57.243281
2017-04-29,57.243281
2020-04-09,75.060383
2017-04-30,57.243281
2018-06-03,62.360301
2018-06-02,62.360301
2018-06-01,62.360301
2022-08-22,59.468107
2021-02-10,73.898193
2012-08-21,32.027362
2018-05-20,62.148198
2017-10-17,57.22535
2018-05-18,62.148198
2018-05-19,62.148198
2020-08-22,74.820889
2018-06-10,62.35939
2018-06-08,62.35939
2018-06-09,62.35939
2017-10-19,57.392878
2021-09-30,72.731094
2009-08-18,31.73131
2018-12-27,68.893319
2015-10-19,60.706188
2008-09-30,25.357761
2006-09-04,26.736408
2017-07-18,59.327349
2017-07-12,60.687554
2010-08-12,30.520944
2019-03-11,66.296118
2011-05-17,28.197556
2011-09-05,28.576353
2020-06-02,68.720522
2007-12-20,24.770111
2011-06-13,27.38973
2019-04-18,63.901036
2021-07-08,74.751478
2009-03-17,34.314279
2013-03-12,30.708739
2013-01-05,30.248139
2013-01-06,30.248139
2013-01-04,30.248139
2010-04-29,29.170776
2007-05-02,25.744039
2014-07-07,34.438181
2008-10-07,25.663895
2005-10-11,28.649979
2014-07-31,35.494476
2013-02-20,30.067632
2007-06-20,25.957002
2022-01-21,77.602543
2010-09-05,30.707313
2010-09-03,30.707313
2006-11-13,26.639638
2010-09-04,30.707313
2018-11-02,65.691485
2018-11-03,65.691485
2016-04-11,67.118039
2018-08-14,67.674296
2018-11-24,65.661668
2018-11-04,65.691485
2018-11-23,65.661668
2018-11-25,65.661668
2015-07-22,56.673218
2013-02-13,30.035757
2007-05-22,25.888344
2011-01-20,29.900758
2007-05-28,25.884627
2017-02-07,58.927208
2017-03-20,57.208694
2021-06-21,73.131619
2012-10-08,31.010986
2020-10-03,78.192599
2019-12-11,63.514018
2015-08-17,64.967006
2009-09-28,30.15422
2008-10-14,25.721618
2014-01-18,33.38831
2014-01-19,33.38831
2014-01-17,33.38831
2021-07-14,74.156001
2020-08-26,75.6345
2018-11-29,67.016448
2019-01-22,66.383147
2009-09-13,30.661248
2009-09-12,30.661248
2009-09-11,30.661248
2019-01-30,65.974639
2020-12-05,74.121998
2020-12-04,74.121998
2010-12-07,31.226989
2013-07-29,31.850681
2006-12-06,26.203808
2008-03-24,23.784257
2011-11-17,30.135407
2012-01-14,30.697917
2013-04-03,31.319086
2012-01-13,30.697917
2012-01-15,30.697917
2006-07-02,25.689588
2006-05-23,26.017367
2006-07-01,25.689588
2006-06-30,25.689588
2013-03-23,30.949787
2013-03-22,30.949787
2013-03-24,30.949787
2005-04-28,27.803177
2016-02-01,75.107519
2014-07-01,33.958157
2011-09-21,31.345918
2008-10-30,26.525334
2009-02-11,35.142602
2010-09-07,30.653792
2007-10-23,24.859027
2011-07-14,27.911971
2011-12-27,30.416826
2011-05-12,27.836605
2022-08-29,60.229648
2021-05-30,73.221247
2008-06-30,23.445714
2010-10-11,29.086207
2008-02-04,24.024953
2006-06-29,27.029375
2010-08-26,30.909586
2019-01-02,68.398709
2005-07-22,28.803582
2005-07-23,28.803582
2005-07-24,28.803582
2008-06-11,23.621931
2007-08-14,25.595124
2013-09-23,31.094274
2014-02-06,34.812634
2007-11-29,24.389566
2013-07-07,33.369383
2012-10-30,31.475597
2013-07-06,33.369383
2013-07-05,33.369383
2005-11-16,28.871285
2018-07-12,62.361908
2014-11-20,46.856869
2006-10-16,25.800096
2010-05-13,29.283949
2012-04-19,29.520351
2012-04-12,29.636052
2021-02-18,73.893896
2014-06-23,33.615537
2014-05-29,34.539837
2014-06-10,34.269698
2011-07-23,27.661026
2011-07-24,27.661026
2009-08-04,30.946602
2008-01-21,24.79147
2011-07-22,27.661026
2018-05-07,62.451527
2005-10-18,28.61146
2005-10-12,28.546724
2005-10-01,28.545062
2005-10-02,28.545062
2005-09-30,28.545062
2021-11-14,72.849258
2015-11-25,63.672961
2015-11-18,64.701616
2011-03-30,28.325987
2009-06-11,30.729927
2015-02-03,68.309028
2019-02-25,65.361576
2018-12-03,66.885294
2016-01-08,73.649826
2016-01-09,73.649826
2016-01-10,73.649826
2016-05-14,64.469104
2016-05-15,64.469104
2015-08-24,69.045706
2016-05-13,64.469104
2021-05-31,73.4534
2022-07-16,57.974723
2015-11-09,63.75934
2015-03-25,57.696203
2008-12-27,27.80288
2008-12-26,27.80288
2008-12-28,27.80288
2010-06-10,31.564704
2009-12-06,29.550515
2009-11-12,28.908797
2009-12-04,29.550515
2009-12-05,29.550515
2012-12-19,30.732673
2007-01-29,26.52241
2007-02-12,26.384325
2012-12-08,30.971226
2007-01-24,26.516239
2012-12-09,30.971226
2012-10-31,31.373062
2012-12-07,30.971226
2012-10-17,30.828654
2021-08-19,74.244864
2010-10-14,30.091573
2018-06-14,62.524475
2005-11-23,28.69834
2011-12-20,31.316882
2018-06-29,62.852201
2018-07-01,62.852201
2018-06-30,62.852201
2011-04-27,27.673271
2022-04-13,82.171247
2014-05-24,34.284532
2007-09-05,25.614472
2014-05-25,34.284532
2014-05-23,34.284532
2009-05-19,31.679431
2014-01-07,33.195643
2021-04-05,76.474698
2021-09-21,73.001531
2021-05-14,74.00853
2020-06-22,69.126776
2007-11-21,24.30004
2019-09-17,64.259586
2014-11-15,46.666079
2014-11-16,46.666079
2014-11-14,46.666079
2014-11-12,46.362937
2019-01-29,66.24322
2021-09-09,72.930357
2008-07-19,23.192885
2008-07-20,23.192885
2008-07-18,23.192885
2007-12-07,24.493723
2007-12-08,24.493723
2007-12-09,24.493723
2015-11-22,64.55165
2015-04-23,51.572348
2015-11-21,64.55165
2015-11-20,64.55165
2022-06-11,57.576865
2006-12-13,25.278333
2009-12-23,30.214146
2021-01-04,73.532982
2014-04-22,35.644219
2007-09-10,25.532294
2014-04-02,35.01689
2018-06-05,62.048543
2006-08-05,26.585139
2006-08-06,26.585139
2006-08-04,26.585139
2020-09-28,79.156619
2022-07-21,55.026987
2017-09-18,57.490659
2009-03-25,33.43338
2014-06-17,34.504898
2005-07-04,28.784113
2019-08-23,65.559365
2019-08-25,65.559365
2016-07-31,66.579213
2016-08-09,64.300974
2019-08-24,65.559365
2016-07-29,66.579213
2019-10-28,63.814688
2016-07-30,66.579213
2021-12-20,74.125809
2018-02-27,55.658737
2010-06-21,30.927493
2020-02-18,63.475369
2021-02-05,74.6494
2021-02-06,74.6494
2014-04-28,35.994654
2006-05-26,26.051495
